"Fap","diplome","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"R0Z61","Bac + 2",5.54966,0.0708901473902844,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Bac, brevet professionnel ou équivalent",26.93802,0.34410039681754,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","CAP, BEP ou autre diplôme équivalent",12.21892,0.156081821183657,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Aucun diplôme, CEP ou brevet des collèges",8.13254,0.103883293617516,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","En cours d'études initiales",21.90778,0.279845207308903,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Diplôme supérieur (bac +3 ou plus)",5.03271,0.0454566392917569,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Bac + 2",10.49997,0.0948382380197286,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Bac, brevet professionnel ou équivalent",38.34905,0.346377783148949,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","CAP, BEP ou autre diplôme équivalent",16.58546,0.149803837834459,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Aucun diplôme, CEP ou brevet des collèges",11.88657,0.10736234054937,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","En cours d'études initiales",28.36076,0.256161161155736,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"G0B40","Diplôme supérieur (bac +3 ou plus)",NA,NA,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Bac + 2",0.81765,0.0877626089317896,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Bac, brevet professionnel ou équivalent",1.45301,0.155959088123255,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","CAP, BEP ou autre diplôme équivalent",4.88927,0.524790669567579,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Aucun diplôme, CEP ou brevet des collèges",0.73186,0.0785543239440097,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","En cours d'études initiales",1.42482,0.152933309433367,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"S0Z41","Diplôme supérieur (bac +3 ou plus)",0,0,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Bac + 2",0,0,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Bac, brevet professionnel ou équivalent",0.23233,0.201628090638479,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","CAP, BEP ou autre diplôme équivalent",0.12106,0.105062181606741,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Aucun diplôme, CEP ou brevet des collèges",0.06136,0.0532514080901178,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","En cours d'études initiales",0.73752,0.640058319664662,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"B2Z43","Diplôme supérieur (bac +3 ou plus)",0.21041,0.0243925624768867,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Bac + 2",0.39551,0.045850968990226,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Bac, brevet professionnel ou équivalent",4.52177,0.524203019015788,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","CAP, BEP ou autre diplôme équivalent",2.75748,0.31967113340034,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Aucun diplôme, CEP ou brevet des collèges",0.22475,0.026054980355878,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","En cours d'études initiales",0.51607,0.0598273357608808,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Diplôme supérieur (bac +3 ou plus)",0,0,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Bac + 2",0,0,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Bac, brevet professionnel ou équivalent",0.639,0.348253554747748,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","CAP, BEP ou autre diplôme équivalent",0.31305,0.170611541962101,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Aucun diplôme, CEP ou brevet des collèges",0.63723,0.347288908751029,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","En cours d'études initiales",0.24559,0.133845994539123,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"D2Z40","Diplôme supérieur (bac +3 ou plus)",0.13393,0.00829690698146964,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Bac + 2",2.50787,0.155361488177543,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Bac, brevet professionnel ou équivalent",5.78605,0.35844335578386,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","CAP, BEP ou autre diplôme équivalent",5.56968,0.345039325592114,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Aucun diplôme, CEP ou brevet des collèges",0.42937,0.0265992903056344,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","En cours d'études initiales",1.71526,0.106259633159379,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"S1Z80","Diplôme supérieur (bac +3 ou plus)",0.17939,0.0395308044548455,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Bac + 2",0.43621,0.0961242667442342,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Bac, brevet professionnel ou équivalent",2.35136,0.518151247912067,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","CAP, BEP ou autre diplôme équivalent",1.47997,0.326129687658385,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Aucun diplôme, CEP ou brevet des collèges",0,0,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","En cours d'études initiales",0.09105,0.0200639932304682,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"B6Z73","Diplôme supérieur (bac +3 ou plus)",3.10389,0.214267815267537,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Bac + 2",4.679,0.32300084978424,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Bac, brevet professionnel ou équivalent",2.24326,0.154856782707201,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","CAP, BEP ou autre diplôme équivalent",1.23247,0.0850799011185259,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Aucun diplôme, CEP ou brevet des collèges",0.41147,0.0284046077496733,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","En cours d'études initiales",2.81594,0.194390043372822,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"N0Z91","Diplôme supérieur (bac +3 ou plus)",8.7225,0.471646591383453,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Bac + 2",0,0,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Bac, brevet professionnel ou équivalent",0,0,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","CAP, BEP ou autre diplôme équivalent",0,0,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Aucun diplôme, CEP ou brevet des collèges",0,0,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","En cours d'études initiales",9.77122,0.528353408616547,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"X0Z01","Diplôme supérieur (bac +3 ou plus)",0,NA,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Bac + 2",0,NA,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Bac, brevet professionnel ou équivalent",0,NA,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","CAP, BEP ou autre diplôme équivalent",0,NA,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","En cours d'études initiales",0,NA,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"T0Z","Diplôme supérieur (bac +3 ou plus)",0.82499,0.0115714922103978,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Bac + 2",3.85498,0.0540708021203158,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Bac, brevet professionnel ou équivalent",36.29259,0.509047894495886,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","CAP, BEP ou autre diplôme équivalent",11.75696,0.164905721351724,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Aucun diplôme, CEP ou brevet des collèges",2.02228,0.0283649465657078,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","En cours d'études initiales",16.54324,0.232039143255968,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Diplôme supérieur (bac +3 ou plus)",0.6026,0.00873858154810657,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Bac + 2",3.84095,0.0556993939548622,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Bac, brevet professionnel ou équivalent",35.43669,0.513883845602344,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","CAP, BEP ou autre diplôme équivalent",12.48454,0.181044093728175,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Aucun diplôme, CEP ou brevet des collèges",1.27157,0.0184396251893891,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","En cours d'études initiales",15.32221,0.222194459977122,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"R","Diplôme supérieur (bac +3 ou plus)",156.0604,0.224045469829726,"Commerce","R","Commerce",NA,NA
