"Fap","Age","Annee","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"Q2Z90","Moins de 30 ans","2017-2019",10.6854011086909,"Cadres de la banque","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z90","30-49 ans","2017-2019",57.4169925665546,"Cadres de la banque","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z90","50 ans et plus","2017-2019",31.8976063247545,"Cadres de la banque","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z","Moins de 30 ans","1982-1984",5.37067638319946,"Cadres de la banque et des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z","30-49 ans","1982-1984",66.9704830742045,"Cadres de la banque et des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z","50 ans et plus","1982-1984",27.658840542596,"Cadres de la banque et des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z","Moins de 30 ans","2017-2019",9.2455073597549,"Cadres de la banque et des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z","30-49 ans","2017-2019",57.2901520628129,"Cadres de la banque et des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z","50 ans et plus","2017-2019",33.4643405774322,"Cadres de la banque et des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"U0Z90","Moins de 30 ans","2003-2005",15.2865135929813,"Cadres de la communication","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z90","30-49 ans","2003-2005",63.1159146200277,"Cadres de la communication","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z90","50 ans et plus","2003-2005",21.597571786991,"Cadres de la communication","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z90","Moins de 30 ans","2017-2019",17.4105625428154,"Cadres de la communication","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z90","30-49 ans","2017-2019",62.0112029677356,"Cadres de la communication","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z90","50 ans et plus","2017-2019",20.5782344894489,"Cadres de la communication","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"P2Z","Moins de 30 ans","1982-1984",12.8941061357622,"Cadres de la fonction publique (catégorie A et assimilés)","P","Administration publique, professions juridiques, armée et police","P2Z","Cadres de la fonction publique (catégorie A et assimilés)"
"P2Z","30-49 ans","1982-1984",60.3781751908872,"Cadres de la fonction publique (catégorie A et assimilés)","P","Administration publique, professions juridiques, armée et police","P2Z","Cadres de la fonction publique (catégorie A et assimilés)"
"P2Z","50 ans et plus","1982-1984",26.7277186733505,"Cadres de la fonction publique (catégorie A et assimilés)","P","Administration publique, professions juridiques, armée et police","P2Z","Cadres de la fonction publique (catégorie A et assimilés)"
"P2Z","Moins de 30 ans","2017-2019",6.99835085078268,"Cadres de la fonction publique (catégorie A et assimilés)","P","Administration publique, professions juridiques, armée et police","P2Z","Cadres de la fonction publique (catégorie A et assimilés)"
"P2Z","30-49 ans","2017-2019",52.8674297426079,"Cadres de la fonction publique (catégorie A et assimilés)","P","Administration publique, professions juridiques, armée et police","P2Z","Cadres de la fonction publique (catégorie A et assimilés)"
"P2Z","50 ans et plus","2017-2019",40.1342194066094,"Cadres de la fonction publique (catégorie A et assimilés)","P","Administration publique, professions juridiques, armée et police","P2Z","Cadres de la fonction publique (catégorie A et assimilés)"
"Q2Z91","Moins de 30 ans","2003-2005",5.29725029337132,"Cadres des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z91","30-49 ans","2003-2005",55.1046263614146,"Cadres des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z91","50 ans et plus","2003-2005",39.5981233452141,"Cadres des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z91","Moins de 30 ans","2017-2019",6.51687651317175,"Cadres des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z91","30-49 ans","2017-2019",57.0497807227633,"Cadres des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"Q2Z91","50 ans et plus","2017-2019",36.433342764065,"Cadres des assurances","Q","Banque et assurances","Q2Z","Cadres de la banque et des assurances"
"R4Z92","Moins de 30 ans","2003-2005",10.9676596480609,"Cadres des magasins","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z92","30-49 ans","2003-2005",70.2813567382939,"Cadres des magasins","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z92","50 ans et plus","2003-2005",18.7509836136452,"Cadres des magasins","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z92","Moins de 30 ans","2017-2019",11.4468933672875,"Cadres des magasins","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z92","30-49 ans","2017-2019",66.3058747786333,"Cadres des magasins","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z92","50 ans et plus","2017-2019",22.2472318540793,"Cadres des magasins","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"L5Z92","Moins de 30 ans","2003-2005",11.1989141511124,"Cadres des ressources humaines et du recrutement","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z92","30-49 ans","2003-2005",59.5576092559407,"Cadres des ressources humaines et du recrutement","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z92","50 ans et plus","2003-2005",29.2434765929468,"Cadres des ressources humaines et du recrutement","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z92","Moins de 30 ans","2017-2019",11.1573223596516,"Cadres des ressources humaines et du recrutement","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z92","30-49 ans","2017-2019",58.3113580906274,"Cadres des ressources humaines et du recrutement","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z92","50 ans et plus","2017-2019",30.531319549721,"Cadres des ressources humaines et du recrutement","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z","Moins de 30 ans","1982-1984",9.70743721780667,"Cadres des services administratifs, comptables et financiers","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z","30-49 ans","1982-1984",62.1356728298735,"Cadres des services administratifs, comptables et financiers","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z","50 ans et plus","1982-1984",28.1568899523199,"Cadres des services administratifs, comptables et financiers","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z","Moins de 30 ans","2017-2019",10.0637567553847,"Cadres des services administratifs, comptables et financiers","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z","30-49 ans","2017-2019",55.1234051579146,"Cadres des services administratifs, comptables et financiers","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z","50 ans et plus","2017-2019",34.8128380867007,"Cadres des services administratifs, comptables et financiers","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"J6Z90","Moins de 30 ans","2003-2005",12.4520748721433,"Cadres des transports","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z90","30-49 ans","2003-2005",52.6136365174249,"Cadres des transports","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z90","50 ans et plus","2003-2005",34.9342886104318,"Cadres des transports","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z90","Moins de 30 ans","2017-2019",8.19931459894661,"Cadres des transports","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z90","30-49 ans","2017-2019",51.225600170854,"Cadres des transports","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z90","50 ans et plus","2017-2019",40.5750852301994,"Cadres des transports","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z","Moins de 30 ans","1982-1984",10.8054495912807,"Cadres des transports, de la logistique et navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z","30-49 ans","1982-1984",63.3811686345746,"Cadres des transports, de la logistique et navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z","50 ans et plus","1982-1984",25.8133817741447,"Cadres des transports, de la logistique et navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z","Moins de 30 ans","2017-2019",10.4758778699236,"Cadres des transports, de la logistique et navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z","30-49 ans","2017-2019",56.6495889853197,"Cadres des transports, de la logistique et navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z","50 ans et plus","2017-2019",32.8745331447568,"Cadres des transports, de la logistique et navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"L6Z90","Moins de 30 ans","2003-2005",3.612077552194,"Cadres dirigeants des grandes entreprises","L","Gestion, administration des entreprises","L6Z","Dirigeants d'entreprises"
"L6Z90","30-49 ans","2003-2005",45.4364803108283,"Cadres dirigeants des grandes entreprises","L","Gestion, administration des entreprises","L6Z","Dirigeants d'entreprises"
"L6Z90","50 ans et plus","2003-2005",50.9514421369777,"Cadres dirigeants des grandes entreprises","L","Gestion, administration des entreprises","L6Z","Dirigeants d'entreprises"
"L6Z90","Moins de 30 ans","2017-2019",4.46293713799892,"Cadres dirigeants des grandes entreprises","L","Gestion, administration des entreprises","L6Z","Dirigeants d'entreprises"
"L6Z90","30-49 ans","2017-2019",55.7975545573268,"Cadres dirigeants des grandes entreprises","L","Gestion, administration des entreprises","L6Z","Dirigeants d'entreprises"
"L6Z90","50 ans et plus","2017-2019",39.7395083046742,"Cadres dirigeants des grandes entreprises","L","Gestion, administration des entreprises","L6Z","Dirigeants d'entreprises"
"B7Z","Moins de 30 ans","1982-1984",10.3743839778705,"Cadres du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z","30-49 ans","1982-1984",69.8821415685065,"Cadres du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z","50 ans et plus","1982-1984",19.7434744536229,"Cadres du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z","Moins de 30 ans","2017-2019",18.881696689528,"Cadres du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z","30-49 ans","2017-2019",54.852004243284,"Cadres du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z","50 ans et plus","2017-2019",26.266299067188,"Cadres du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"A3Z90","Moins de 30 ans","2003-2005",4.07262694467016,"Cadres et maîtres d'équipage de la marine","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z90","30-49 ans","2003-2005",61.533958684266,"Cadres et maîtres d'équipage de la marine","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z90","50 ans et plus","2003-2005",34.3934143710638,"Cadres et maîtres d'équipage de la marine","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z90","Moins de 30 ans","2017-2019",0.984455228994377,"Cadres et maîtres d'équipage de la marine","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z90","30-49 ans","2017-2019",75.4336765824032,"Cadres et maîtres d'équipage de la marine","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z90","50 ans et plus","2017-2019",23.5818681886024,"Cadres et maîtres d'équipage de la marine","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"U0Z91","Moins de 30 ans","2003-2005",19.6985784841019,"Cadres et techniciens de la documentation","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z91","30-49 ans","2003-2005",48.7649351700846,"Cadres et techniciens de la documentation","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z91","50 ans et plus","2003-2005",31.5364863458135,"Cadres et techniciens de la documentation","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
